País;Codigo Legenda;Texto
Moçambique;*mocamb_cyber *legenda_39;Ineficácia da justiça abre espaço para perpetuar violência no distrito de Massinga. A ineficácia do sistema de justiça  no distrito de Massinga abre espaço para perpetuar a violência baseada no gênero, e faz com que a consciencialização da mulher e rapariga não tenha efeitos desejados, denuncia a ativista Nelca Velasco. Vimos o agressor, contactamos a Procuradoria, Polícia e reportamos que estávamos a vê_lo no lugar X. E eles responderam positivamente: vamos mandar alguém para aí . Mas chegados ao local, vimos o agente da polícia a alertar o agressor para que fugisse, disse Nelca Velasco, activista do Fórum das Associações Femininas de Inhambane (FAFI). A ativista falava virtualmente a 11 de Outubro, data em que se assinala o dia Internacional da Rapariga a partir do distrito de Massinga, na província de Inhambane, sul do país. Nelca conta que não conseguiu ouvir o que o agente da polícia disse ao agressor, mas sabe que o primeiro informou aos seus superiores que não o localizou. É triste assistir a esses cenários, porque isso perpetua a ação dos agressores. Tanto que quando estamos no campo a sensibilizar, a fazer as nossas palestras, os residentes costumam dizer que este distrito não tem lei. E se eles dizem isso é porque as autoridades favorecem aos agressores, acrescentou.
Moçambique;*mocamb_cyber *legenda_40;Celebração do dia da mulher Pan_africana O Fórum das Associações Femininas de Inhambane (FAFI) participou na celebração do dia da mulher Pan_Africana, que se assinalou a 31 de Julho. Para assinalar a data, a FAFI e seus parceiros do Governo da província de Inhambane realizaram diversas atividades, nomeadamente feira de artigos artesanais, exibição de peças teatrais, bem como um debate. A peça teatral apresentada pelo grupo teatral 12 de Agosto retrata o ciclo de violência que as mulheres passaram nos tempos passados, com enfoque a Dar_Es_Salaam na Tanzânia. O debate foi dirigido pela representante da direcção provincial de gênero, Maria Namburete, e pela representante do FAFI, Joana Angalaze. Para iniciar o debate, uma das participantes contou a sua experiência pouco agradável no último sábado em termos de atendimento numa instituição pública. Fui ao gabinete de atendimento à família e menores vítimas de violência, me senti muito desamparada porque o atendimento não correu bem e quase fui obrigada a voltar para casa dormir com o agressor. Os cerca de participantes arrolaram estratégias para reverter o cenário e trabalhar na criação de espaços onde  as vítimas possam ter liberdade para falar do que passam e sentem. Por fim, a empreendedora Raquel Uiliamo, partilhou sua experiência de sucesso e motivou os participantes a persistirem nos seus empreendimentos para diminuir o nível de dependência financeira por parte dos parceiros, e assim baixar o índice de violência doméstica. A atividade foi realizada no âmbito do projeto enriquecendo a participação ativa da sociedade civil para promoção da igualdade de gênero no  empoderamento das mulheres e raparigas do Programa de apoio aos atores não estatais (PAANE). Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), Associação Moçambicana de Mulheres de Carreira Jurídica (AMMCJ), FAFI, FOFEN, AMuPT, Rede de Proteção à Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique.
Moçambique;*mocamb_cyber *legenda_41;Em Moçambique a violência contra as mulheres é uma realidade, constituída por várias práticas socioculturais e padrões socialmente construídos que estão impregnados na vida das mulheres. Estas atitudes normalizam a violência baseada no gênero como parte necessária para a sustentação do sistema patriarcal, que usa a violência como forma de perpetuar a sua opressão.
Moçambique;*mocamb_cyber *legenda_42;O Estado deve proteger as vítimas de violência e penalizar os violadores para educar a sociedade. O Estado deve proteger as vítimas de violência baseada no gênero, bem como agravar as penas aos que as perpetuam, como forma de educar a sociedade a respeitar as mulheres, afirma Nzira de Deus, diretora executiva do Fórum Mulher. Repudiamos e exigimos ao Estado que crie condições para às mulheres vítimas de violência e penas mais severas para todos os que perpetuam a violência como um processo de educação, disse. Que o Estado crie formas de integridade e garanta que as mulheres não vivam no mesmo ambiente com o seu violador, acrescentou. Nzira de Deus falava este sábado em Maputo no lançamento da campanha dos 16 dias de ativismo pelo fim da violência contra as mulheres. A campanha inicia a 25 de Novembro e termina a 10 de Dezembro, com a finalidade de chamar atenção em todo mundo para o fim da violência que afeta 1 em cada 3 mulheres no mundo. Os 16 dias de ativismo são importantes para levar a mensagem de que a violência não resolve nenhum problema. Estamos aqui para apelar ao Estado para intervir urgentemente contra todo esses tipos de violência, acrescentou. Se uma mulher não quer mais um homem, isso não deve ser motivo de morte, explicou, ilustrando os vários casos de finais trágicos de relacionamento para as mulheres. Estamos aqui para libertar elas deste ambiente tóxico, não queremos que nenhuma outra mulher sofra de violência e quando formos a ver um caso de violência, devemos denunciar por elas, porque somos solidárias, referiu. O lançamento dos 16 dias aconteceu em forma de marcha que partiu da estátua Eduardo Mondlane até à praça da Independência, na cidade de Maputo, naquela manhã quente. Estiveram na mesma tónica as organizações ADPP, MOVFEMME, KUTENGA, AESMO, Hixikamwe e pessoas não associadas.
Moçambique;*mocamb_cyber *legenda_43;Parceiros do Fórum Mulher treinados no uso da plataforma de denúncias Xipalapala Mulher Realizou_se hoje em Maputo um treinamento para uso da plataforma de denúncias denominado Xipalapala Mulher aos parceiros do Fórum Mulher envolvidos no projeto Gênero e Cidadania. A ação visa fortalecer a capacidade dos coordenadores e gestores das Organizações da Sociedade Civil parceiras no uso da plataforma para gerir e encaminhar denúncias ligadas a uniões prematuras, violência doméstica ou em caso de assistência se necessitar de aborto seguro. A plataforma foi desenhada para servir como um dos mecanismos de denúncia nas comunidades, contribuindo assim para a redução da violência e das uniões prematuras nas comunidades. Pretende_se igualmente que esta formação amplie a participação ativa e efetiva das organizações da Sociedade Civil no acompanhamento, monitoria e advocacia das políticas públicas nas áreas temáticas da Violência de baseada no Gênero, interrupção voluntária de gravidez e Uniões Prematuras. A capacitação durou um dia, e foi promovida pelo Centro de Apoio à Informação e Comunicação Comunitária. A formação acontece no âmbito do projeto enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o empoderamento das mulheres e raparigas do Programa de apoio aos atores não estatais (PAANE). Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), Associação Moçambicana de Mulheres de Carreira Jurídica (AMMCJ), Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do Programa de Apoio aos atores não estatais (PAANE II).
Moçambique;*mocamb_cyber *legenda_44;Por quê nos estão a matar, socorro? Por quê nos estão a matar, socorro?, foi um dos vários gritos de protesto e ajuda que as mulheres do Fórum das Associações femininas de Inhambane (FAFI) lançaram para marcar o dia 07 de Abril, dia da mulher moçambicana que se assinalou nesta sexta_feira. O pedido de socorro aconteceu durante o lançamento das celebrações da efeméride, onde várias organizações da sociedade civil marcharam a partir da Praça da Marinha com destino a Praça dos Heróis, na cidade de Inhambane, em prol dos direitos da mulher e em recordação dos feitos da Josina Machel. Para o efeito, dezenas de mulheres deitaram_se no chão, simbolizando as inúmeras vidas das mulheres que foram tiradas nos últimos tempos em todo o país. As nossas lutas continuam até hoje, e pedimos aos governantes que nos dêem segurança, pois há inúmeros casos de violações e assassinatos de mulheres em todo o país, disse Hortência Rafael, coordenadora do FAFI. Se vocês não me ouvem, não me socorrem, quem me irá o fazer por mim, foi a mensagem repetida durante o evento. Ainda para chamar atenção sobre esta problemática, houve um minuto de silêncio pelas vítimas do feminicídio. O Grupo Teatral 12 de Agosto e Gubuta animam as celebrações do dia da mulher com cânticos e peças que representam os desafios daquela que representa metade da humanidade. A exibição cultural foi organizada pela FAFI e aconteceu no âmbito do projeto Enriquecendo a participação activa da sociedade civil para promoção da Igualdade de gênero e o empoderamento das mulheres e raparigas do programa de apoio aos atores não Estatais (PAANE). Participaram da cerimônia o Governador da província, Daniel Chapo e outros membros do governo provincial, que  congratularam todas as mulheres e reconheceram o cuidado e a proteção que ela merece. Reconheceram igualmente a necessidade de empoderar ainda mais a mulher, e torná_la independente.
Moçambique;*mocamb_cyber *legenda_45;Roda de conversa sobre histórias de violência em Inhamizua. Decorreu no passado dia 28 de Novembro de 2023 no Bairro de Inhamizua, Matadouro no distrito da Beira, uma Roda de Conversa no âmbito dos 16 dias de ativismo sobre a violência praticada contra Mulheres e raparigas. A roda de conversa foi organizada pela SOPROC em representação do consórcio no âmbito do projecto PAANE II, financiado pela União Europeia. A atividade foi marcada por dança como boas vindas, por parte das mães e raparigas da mesma comunidade. As participantes partilharam histórias de violências na vizinhança e como elas se  apoiavam nos encaminhamentos dos casos. Estiveram presentes um total de 15 beneficiárias (10 mulheres e 5 raparigas).
Moçambique;*mocamb_cyber *legenda_46;Mais de 500 mulheres, jovens e raparigas, representantes do governo da cidade de Inhambane, coordenados pelo Núcleo das Associações Femininas de Inhambane (NAFI), membro do Fórum Mulher, juntaram_se na manhã de hoje, na escolha Industrial Eduardo Mondlhane de Inhambane, para marchar, exigindo o fim da violência contra as mulheres. A atividade marca o culminar das celebrações da Campanha dos 16 dias de activismo pelo fim da violência contra as mulheres e raparigas que decorreu sob o lema : violência contra as mulheres e raparigas têm rosto:basta de impunidades e injustiças.
Moçambique;*mocamb_cyber *legenda_47;Sob o lema: Resistir para viver, marchar para transformar várias mulheres da província e cidade de Maputo uniram_se na tarde de hoje para marchar no âmbito das celebrações do dia internacional da mulher. O evento também serviu para o lançamento da V ação global da Marcha Mundial das Mulheres.
Moçambique;*mocamb_cyber *legenda_48;Feminismo, Arte e Cultura: Tambores desafiando a violência sexista e clamando autonomia do corpo e sexualidade das raparigas. Mais de 60 pessoas participam desde ontem em Maputo na batucada sobre direitos sexuais e reprodutivos. Batucada e um espaço de crítica às práticas quotidianas que discriminam as mulheres e de construção de mensagens de protesto. O batuque é nossa arma e grito de clamor por um mundo mais igualitário e solidário.
Moçambique;*mocamb_cyber *legenda_49;A Rede de Proteção da Criança em Sofala faz exposição das atividades na cidade da Beira. A Rede de Proteção da Criança em Sofala (SOPROC) realizou uma exposição das atividades que desenvolve em torno da cidade da Beira e distrito de Nhamatanda. As temáticas são ligadas à violência baseada no gênero (VBG), violência contra a criança, proteção da criança vítima de violência e uniões prematuras. A exposição teve lugar no Clube Ferroviário da Beira a 16 de Novembro, no âmbito dos 16 dias de ativismo pelo fim da violência contra a mulher.
Moçambique;*mocamb_cyber *legenda_50;FórumMunicipal sobre Gênero, Cultura, Segurança Urbana e políticas públicas para o desenvolvimento das raparigas e mulheres jovens Para Rafael Nhavoto , líder comunitário, falar da violência e assédio sexual é falar de um problema que preocupa a todos. Avança que o problema da violência começa dentro de casa, nas famílias, pois as famílias vê violência como algo alheio mas que esta mentalidade devia mudar e que os pais devem olhar para a violência como um problema de todos e buscar formas de dialogar com os filhos. Para Nhavoto o problema não é a saia curta da menina, mas sim o comportamento mau do homem, que não consegue olhar para a menina do mesmo jeito que olha para a sua filha. Este vai mais afundo defendendo que a lei que pune o violador não existe, que a mesma lei permite que um violador pague caução e fique livre, pois no seu entender o criminoso é que sai em vantagem nestes casos e não a vítima. Para Rafael um dos caminhos para eliminar a violência e assédio sexual é educar os filhos para que não olhem para as meninas como carne que deve ser consumida mas sim como um ser que deve ser respeitado.
Moçambique;*mocamb_cyber *legenda_51;Associação Moçambicana de Mulheres de Carreira Jurídica  concede entrevista dupla sobre uniões prematuras e assédio sexual. Associação Moçambicana de Mulheres de Carreira Jurídica (AMMCJ) concedeu a 06 de Junho um entrevista dupla às Rádio Wimbe e Rádio Sem Fronteiras em Pemba para falar sobre as uniões prematuras e o assédio sexual. A entrevista durou cerca de meia hora no gabinete do AMMCJ e abordou primeiro o conceito de uniões prematuras e de seguida o assédio. Sobre o primeiro tema, os jornalistas quiseram saber sobre as penalizações em termos legais, ou seja, saber se existe uma lei. De seguida saber em que artigo estão previstas as penalizações. Os mesmos quiseram saber do nível de cumprimento do nível de cumprimento das uniões prematuras, que na opinião do AMMCJ acredita que a lei ainda não é do domínio público e há necessidade de mais divulgação sobre a legislação. É difícil cumprir uma lei que não se conhece, pois as pessoas preferem ver os outros a passar por sanções e só assim vai cumprir a legislação. Ou seja, acredita vendo. Isto porque as pessoas não têm a cultura jurídica, referiu a coordenadora da AMMCJ, Augusta Iaquite. Mas estamos num bom caminho, porque uns e outros casos tem sanções, comentou, acrescentando que há pessoas nas palestras que esperam que os atos de uniões prematuras cheguem ao fim. E em relação ao assédio sexual, a AMMCJ referiu que o pode ocorrer nas escolas ou local de trabalho ou qualquer outro sitio, mas por quem tem poder. Por vezes as pessoas não percebem que estão a ser assediadas, e o assédio parte dos homens ou das mulheres, embora os primeiros sejam os mais tentados a fazê_lo. Muitas estudantes são assediadas pelos professores, mas não denunciam por temer represálias, afirmou. A AMMCJ realizou os programas no âmbito do projeto Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE), que conta com apoio da União Europeia.
Moçambique;*mocamb_cyber *legenda_52;Há uma grande conexão entre o fascismo e o patriarcado. Jason Stanley no seu livro como funciona o fascismo  explica muito bem com exemplos do que aconteceu no continente africano. Ele escreve que o movimento de poder hutu foi um movimento de supremacia étnica fascista que surgiu em Ruanda nos anos anteriores ao genocídio ruandês de 1994. Em 1990, o jornal pró_poder hutu, Kangura, publicou os Dez Mandamentos Hutus. Os três primeiros relacionam_se com gênero. O primeiro declarava traidor qualquer um que se casasse com uma mulher tutsi, manchando, assim, a pura linhagem hutu. O terceiro preconizava que as mulheres hutus asseguravam que seus maridos, irmãos e filhos não se casassem com mulheres tutsis. O segundo mandamento é: Todo hutu deve saber que nossas filhas hutus são mais adequadas e escrupulosas em seu papel de mulher, esposa e mãe de família. Não são elas bonitas, boas secretárias e mais honestas? Na ideologia do poder hutu, as mulheres hutus existem somente como esposas e mães, encarregadas da sagrada responsabilidade de garantir a pureza étnica hutu. Essa busca pela pureza étnica foi uma justificativa básica para matar os tutsis no genocídio de 1994.
Moçambique;*mocamb_cyber *legenda_53;O documentário WOMAN e o desafio do ser mulher na sociedade moçambicana. Foi exibido hoje, no Gabinete do Fórum Mulher, o documentário  WOMAN (que na língua portuguesa significa (MULHER), com 20 minutos, que conta com participação de 3 artistas e  2 ativistas moçambicanas que usam a arte e suas histórias de vida para lutar pelos direitos humanos das mulheres. O filme foi produzido pela Medicus Mundi, e se baseia em entrevistas filmadas com a rapper Iveth, Dama do Bling, a poetisa Enia Lipanga, as ativistas Josina Machel e Graça Júlio. O objetivo da exibição do filme é de criar uma sessão de reflexão entre as telespectadoras presentes. Em cerca de 40 minutos, com Karina Dubolo e Célia Muchanga na moderação, falou_se de um dos principais desafios que se impõe à mulher logo à nascença: há famílias que não desejam que nasçam mulheres porque o apelido da família morre. Uma das questões que saiu é por que razão para uma mulher registar o seu filho, se pede testemunha, mesmo estando claro que o pai dela não quis assumir. Ficou evidente que a violência afeta mulheres de todos os extratos, tanto que até Josina Machel, não ficou excluída, apesar de ser filha de Graça Machel e enteada de Nelson Mandela. Falou_se também do poder que é retirado às mulheres em cargos de chefia e direção só por serem mulheres. Refletiu_se também sobre a violência que as jovens e mulheres passam quando os seus namorados as impõem o que vestir, onde ir e o que devem fazer. A relação curiosa de que as mulheres pertencem a um homem sempre: deixa de ser filha de X para ser esposa de X. O fato de se perpetuar o machismo, em nome da cultura africana, mas se abdicar facilmente de um celular. Refletir sobre o assédio do dia_a_dia em que nos transportes públicos os operadores (cobradores) se sentem no direito de tocar nas partes íntimas das mulheres, entre mais assuntos. Esta é a primeira de três sessões de cinema, em que vêm os filmes As Sufragistas  e um outro por definir.
Moçambique;*mocamb_cyber *legenda_54;Não é a saia que é curta, não é por causa da hora. Não é por causa da bebida que ela consumiu, nem da hora que ela regressou a casa. Essas são desculpas que usam para continuar a abusar do corpo das mulheres. Isso é violência, é machismo, é patriarcado e deve ser denunciado. Violência contra as mulheres e raparigas não têm desculpa, tem lei. Seguiremos_Em_Marcha_Ate_Que_Todas_Sejamos_Livres.
Moçambique;*mocamb_cyber *legenda_55;O Fórum Mulher recebeu das estruturas locais espaço físico para a incubadora feminista de Matutuine O Fórum Mulher recebeu hoje o espaço físico (terreno) das estruturas locais (régulo, secretário, vice_secretário) da localidade de Machanfane, no distrito de Matutuine , província de Maputo. O espaço será usado como incubadora feminista e irá abranger numa primeira fase 20 mulheres jovens, vítimas de violência.  A incubadora feminista é um espaço seguro para as mulheres, pois para além de receberem informação e troca de saberes e vivências sobre os direitos humanos e das mulheres, também irão desenvolver atividades de empoderamento econômico, que lhes possibilitará a iniciarem pequenos negócios para o seu auto sustento. Numa primeira fase as mulheres jovens passarão por uma formação em empreendedorismo e mentorias para receberem apoios na identificação dos planos de negócios, seguido de uma formação em culinária para aperfeiçoar os doces e salgados como forma de se especializarem. Mais adiante serão ministradas outras  formações em  corte e costura, agro_processamento e outras áreas de comércio. Estas atividades estão enquadradas no âmbito do projeto de empoderamento das mulheres jovens nas zonas rurais: acesso aos direitos sexuais e reprodutivos, prevenção da violência e inserção econômica, e conta com o apoio da Embaixada da França Ambassade de France au Mozambique.
Moçambique;*mocamb_cyber *legenda_56;Moradores do bairro 7 de setembro beneficiam de palestra sobre uniões prematuras
Moçambique;*mocamb_cyber *legenda_57;Comece o dia buscando alternativas que ajudem a desconstruir os gestos socialmente aceites como demonstração de afecto mas que na verdade perpetuam o ciclo de violência. Quebre o silêncio e salve uma vida. Quem ama não bate, não humilha, não inferioriza. Flores até os mortos receberem. A_Luta_Continua. violencia_Conta_Mulheres_Rapatiga_Te_Rosto
Moçambique;*mocamb_cyber *legenda_58;Esta é a Géssica Stagno. Trouxe arte para o 14 Congresso Mundos de Mulher, na Escola de Comunicação e Artes da Universidade. Artista plástica e professora de natação, dedica_se às artes plásticas após ter glórias como nadadora desde os 4 anos de idade. Fez travessia de Maputo a Katembe e venceu 4 edições. Quando tentou pedir bolsa e patrocínio para representar o país, os detentores de poder pediram favores sexuais para ceder. Ela resistiu e abandonou a carreira para se dedicar à pintura como forma de lutar contra o sistema de opressão que desvaloriza o mérito e coloca como condição os favores sexuais para se chegar longe.
Moçambique;*mocamb_cyber *legenda_59;Mulheres eleitas para cargos públicos no Niassa, ainda aquém da igualdade de gênero_pesquisa O número de mulheres que ocupam cargos públicos por via de eleição está muito abaixo do desejável, o que deixa a província do Niassa bem longe de alcançar a igualdade de gênero. A informação consta de um estudo realizado pelo FOFeN, Fórum das Organizações Femininas do Niassa denominado Mulheres em espaços de tomada de Decisão e cargos de chefia da Província do Niassa. A pesquisa tinha como objetivo dar visão clara sobre a situação de gênero nos cargos de liderança, para uma reflexão sobre ações necessárias para o alcance da agenda 2030 na província com vista a construção de uma pauta coletiva de advocacia. De acordo com o estudo, dos 5 municípios que existem na província do Niassa, nomeadamente Lichinga, Cuamba, Marrupa, Mandimba e Lago, apenas este último elegeu uma mulher, o que corresponde a vinte por cento dos eleitos.
Moçambique;*mocamb_cyber *legenda_60;Nós as empregadas domésticas sofremos muito, temos hora de entrada e não de saída. Somos  cuidadoras de lares de pessoas que não nos respeitam. Somos nós que ajudamos nossos patrões a irem trabalhar em ótimas condições mas mesmo assim o nosso regulamento não define o salário mínimo e sobrevivemos da boa vontade dos patronatos ,disse Ana Matilde, representante da associação das mulheres domésticas, AMUEDO, na mesa redonda sobre Mulheres, trabalho doméstico e do cuidado:da valorização ao reconhecimento, que está a decorrer no CCFM, no âmbito das celebrações do mês das mulheres, com apoio da OSISA e União Europeia, através do projecto PAANE.
Moçambique;*mocamb_cyber *legenda_61;AMMCJ debate lei das sucessões na Rádio Wimbe em Cabo Delgado
Moçambique;*mocamb_cyber *legenda_62;Ativistas de Pemba beneficiam de formação sobre Lei da família 9 ativistas na cidade de Pemba beneficiaram da capacitação sobre a Lei de família, com vista a fortalecer os seus conhecimentos e primarem por uma abordagem mais informada quando estiverem em contato com as comunidades. A capacitação teve lugar em Pemba, capital da província de Cabo Delgado, norte do país, entre os dias 13 e 14 de Novembro. Especificamente, os formandos aprenderam os mais sobre a lei de sucessões, lei de prevenção e combates as uniões prematuras. A formação foi ministrada por Lídia Gulele de forma presencial no âmbito do projeto.  Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE). O  projeto trabalha na luta contra a violência baseada no gênero, combate às uniões prematuras e assistência para realização do aborto seguro. Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II.
Moçambique;*mocamb_cyber *legenda_63;Se o salário do patrão subiu só 260 imagina da empregada doméstica? Este é o questionamento que juntou várias mulheres, jovens e raparigas, numa marcha, em defesa das trabalhadoras domésticas, na manhã de ontem, 1 de Maio, em Maputo. A marcha coordenada pelo Fórum Mulher enquadra_se nas comemorações do dia internacional do trabalhador. Várias mensagens de repúdio foram levantadas visando defender as trabalhadoras domésticas uma vez que o seu trabalho não está regulamentado na lei do trabalho. Neste instrumento o governo definiu o salário mínimo para cada sector porém, não está previsto nele, o sector ao qual esta classe deve pertencer muito menos o salário mínimo para as grandes ajudantes de muitas famílias moçambicanas. O salário a ser pago a uma trabalhadora doméstica ainda depende da boa vontade do patronato, o que é uma grande fragilidade para elas. A maternidade das trabalhadoras domésticas também não tem nenhum tratamento neste instrumento. Muitas são obrigadas a interromper o seu trabalho, sem nenhuma remuneração sempre que estiverem grávida. A crise de água também foi trazida nas reivindicações do dia do trabalhador visto que também tem contribuído piorar a situação das mulheres domésticas.
Moçambique;*mocamb_cyber *legenda_64;Moçambique está a enfrentar uma crise de reprodução social marcada por elevados índices de pobreza, desigualdade, desemprego e conflito político. O modo de desenvolvimento extrativo tem acelerado o processo de expropriação, exploração e exclusão. As mulheres, que estão concentradas nas atividades mais precárias, têm sido desproporcionalmente afetadas. Esta sessão examina as implicações de um modelo de desenvolvimento extrativista para o empoderamento econômico das mulheres, o papel do Estado na resposta a esta crise de reprodução social e as formas de resistência por organizações feministas.
Moçambique;*mocamb_cyber *legenda_65;Hoje, 24 de Abril, celebramos as 24 horas de ação e solidariedade feminista, recordando as mulheres que morreram em Bangladesh quando o edifício em que elas trabalhavam, costurando roupa de marca, ruiu devido ao excesso de peso.
Moçambique;*mocamb_cyber *legenda_66;Está a decorrer em Maputo, no Museu  da História Natural, o diálogo político  sobre violência contra mulheres, jovens e raparigas no espaço urbano, promovido pelo Movimento das Jovens Feministas de Moçambique (Movfemme) em parceria com o Fórum Mulher. O objetivo é promover um diálogo entre jovens e autoridades de modo a garantir que tanto as mulheres assim como jovens e raparigas tenham conhecimento suficiente sobre os instrumentos legais e os mecanismos a seguir para denunciar casos de violência. Outro objetivo importante deste debate é dar oportunidade para que jovens possam, de forma direta, discutir seus problemas e em conjunto construir as possíveis soluções. O diálogo enquadra se nas celebrações dos 16 dias de ativismo pelo fim da violência contras às mulheres e raparigas que este ano celebrado sob o lema violência contra as mulheres e rapatem rosto :baste de impunidades e injustiças
Moçambique;*mocamb_cyber *legenda_67;Marcha pelo fim da violência contra mulheres reúne dezenas na capital A Marcha pelo fim da violência contra mulher reuniu dezenas de homens e mulheres na cidade de Maputo, que apesar do calor intenso que se fazia sentir na manhã de sábado, 25 de Novembro, não deixaram de apelar para um mundo mais pacifico para as mulheres. Empunhando dísticos, cartazes, papel de cartão, com canções à mistura, danças, poemas, fizeram o trajecto da estátua de Eduardo Mondlane até à Praça da Independência para dizer basta ao fim da violência contra as mulheres. Tire os olhos de mim, meu corpo não é um bem público Talvez é não, não sei é não. Se eu não disser Sim, é não, nem santas, nem prostitutas, apenas mulheres, não me violes, não me mates, basta o feminicídio não nos matem, nada justifica a violência , foram algumas mensagens patentes nas diversas plataformas. A Marcha foi coordenada pelo Fórum Mulher e mais organizações como LBQ Por Ela, ADPP, MOVFEMME, KUTENGA, AESMO e Hixikamwe. Nas mensagens a LBQ Por Ela  juntou a voz para reafirmar o grito contra a mulher lésbica, contando historias de todas que não conseguiram terminar suas lutas por serem quem são. Ezequiela Muianga falou do fardo das mulheres vítimas de violência dentro de um sistema em que não reconhece as mulheres lésbicas. Por seu turno, a Associação das Viúvas e Mãe Solteiras (AVIMAS) disse estar presente na marcha para chamar atenção da sociedade sobre o preconceito e injustiça que recai sobre a mulher viúva. Quando  a mulher se separa do marido/ é viúva, não tem direito sobre alguma coisa, então estamos aqui para falar que a mãe solteira, viúva  e a criança órfã , tem direito na sociedade, disse Isabel Muiambo.  Na marcha esteve representada a Rede Hopem, que na voz de Bayano Baly, que disse estar na marcha para dar o apoio e solidariedade com esta luta, neste combate  para que se erradique a violência contra as mulheres, a Violencia baseada em gênero ,  e as pessoas com deficiência.
Moçambique;*mocamb_cyber *legenda_68;Ação de solidariedade às mulheres de Cabo Delgado e ao povo de Palestina
Moçambique;*mocamb_cyber *legenda_69;"Uma viagem traumática, um homem aliviado. Queria que este episódio fosse mais uma história fictícia, mas infelizmente é um insólito que acaba de me acontecer! Como muitos moçambicanos, sujeito a ser transportada em más condições, nos chapas, para me fazer ao serviço. São chapas superlotados, o que faz com que uns se consigam um assento enquanto outros são obrigados a viajar numa autêntica pose dog style. O meu destino era a paragem CMC quando entrei em um desses chapas. Me encontrava na paragem da casa branca. E, porque já não tinham assentos, fui obrigada a viajar inclinada. Eis que um senhor sobe e se posiciona no meu traseiro. Não preciso aqui explicar que nos chapas é inevitável que tenhamos alguém a guarnecer as nossa costas. Ora, quando o chapa partiu, eis que tal senhor me enconsta e conheça a fazer movimentos de vaivém (aproveitando do impulso do chapa) e chega a se encostar nas minhas nádegas. lhe pedi que se afastasse, pois, para além de me tocar, uma das suas mãos pressionava a cintura. Foi tudo muito rápido. Só para terem uma ideia, a viagem foi de uma paragem para a outra, e eu tirei dinheiro para pagar o chapa, porém, quando estava pra descer uma senhora me alerta: moça tua perna está suja! Olhei e vi que tinha um líquido branco e denso. me custou acreditar, mas o senhor tinha mesmo ejaculado em mim. me suou o vestido e o seu sêmen ficou pousado em minha perna. Enquanto tentava entender o que tinha acontecido, o chapa seguiu a viagem. Falta fôlego neste momento. Estou com uma sensação de nojo que jamais vivi. Lavei_me, mas ainda me sinto suja e estuprada. Ele usou o meu corpo para a sua satisfação sexual, em público! O pior deste drama é imaginar que há quem se apercebeu do acto delinquente e não me alertou; o mais chato ainda, são perguntas absurdas que vão surgindo: mas Énia como pode um homem se masturbar no chapa e você não notar?  que tipo roupa trajavas?  porquê que te deixaste encostar? A possível resposta é: se tu dependes do chapa então, saberás o que acontece. Aos afortunados, aqueles que não andam de chapa, que experimentem. está na hora de dizer um chega e basta"
