País;Codigo Legenda;Texto
Inglaterra;*ing_cyber *legenda_53;content warning.⁠ a metropolitan police officer has admitted to being a serial rapist who carried out more than 40 attacks against 12 women over the course of a 17 year period.⁠ David Carrick, 48, pleaded guilty at southwark crown court on monday to four counts of rape, false imprisonment and indecent assault relating to a 40 year old woman in 2003. it can now be reported that he had already pleaded guilty to a further 43 charges, including 20 counts of rape, in december.⁠ the scale of the offences committed by Carrick, who carried out many of his attacks during his time with the metropolitan police, makes him one of the worst sexual offenders in modern criminal history. ⁠
Inglaterra;*ing_cyber *legenda_54;men like this would probably claim that they would never hit a woman but they still want to have the power and control of an abuser in a relationship and they want to teach men how to have the same. they will, therefore, use imitation tactics like this to try and have power and control in a relationship. these kinds of videos are designed to teach men abuser tactics and very dangerous. men like this will use other abusive methods if these do not work or are not enough to maintain that power and control, emotional_abuse, financial_abuse, coercive_control, sexual_violence, and physical_violence. these kinds of men want to normalise these behaviours that endanger women.
Inglaterra;*ing_cyber *legenda_55;each year in parliament, member of parliament Jess Phillips reads out the names of women who have killed by men over the past 12 months. this year, it took more than five minutes to read out the 98 names. Jess Phillips has said she is tired that womens_safety matters so much less than small boats in parliament, why is it a near empty chamber? the united nations has said that their strategies for tackling violence_against_women and girls fall short of the level of binding legislation and are not rooted in human_rights language. every three days, a woman is killed by a man in the united_kingdom, and one in four women experience domestic_violence. those of us who fight for change, who hear these names every year, are tired and sick of it getting worse due to austerity and lack of government action.
Inglaterra;*ing_cyber *legenda_56;many of you might remember that I attended a married at first sight event hosted by the show where, during the questions and answers, I called out Brads behaviour and asked them why they continued to put abusers on the show, I mention George from last season too. I was shut down with they are maybe moving too fast. we saw it for what it was. one of my aims is to make the world a lot less comfortable for abusers, while also showing that they are not evil monsters, they are people we know. I want to give people the tools needed to call out this behaviour, to call it unacceptable. many people, either due to their own experiences or knowledge, are able to identify emotional_ abuse when they see it. that does not mean it is easy to escape abusive_relationships or save your friends from abusive_relationships or identify the abusers in your life, but it can be a tool in your arsenal. some abusers are far more open, others are much better at playing the nice guy, but I want people to be able to see their friends being treat like Shona and understand the need for a girls night where they ask her if she is ok and needs any support. to have a mate like Brad and to understand the need to tell him that you will not stand for his behaviour and explain why. people in relationships deserve basic respect. no one should think that belittling and manipulation is something that someone who loves you will do. love bombing is a manipulative tactic designed to make the victim think later on that it will get better, if I just change in the way he wants me to, he will love me again. it will not get better, you deserve better, seek support to help you leave.
Inglaterra;*ing_cyber *legenda_57;did you know the majority of incidents of harassment on public transport happen between 5 to 6pm during rush hour? this is an incredibly important piece of research that has just been published by the bbc, as it completely busts the myth that harassment happens when you are alone, or travelling in the middle of the night in an empty carriage. these are the kind of myths that often perpetuate victim_blaming narratives and do not lead us towards useful solutions to tackle the problem. we know that harassment can happen at any time, in any place of course, however it is imperative that we dispel these misconceptions once and for all so we can create better systems of prevention and supporting survivors. thanks bbc news for having me and my hot take on this new piece of research around the rise in reporting incidents of sexual_harassment on public transport. if you are travelling, and you witness an incident. doing something is better than nothing, we need all commuters to engage and become active_bystanders to we can tackle this problem together once and for all.
Inglaterra;*ing_cyber *legenda_58;make bystander_intervention education mandatory!! there needs to be a mass education program of bystander_intervention to people of all ages and backgrounds in this country and across the world. I am absolutely horrified and appalled that a woman could be raped in broad daylight, in rush hour, in front of witnesses on the tube. disgusted does not even cover how I feel right now. we already know that there is a huge lack of bystander_intervention when it comes to sexual_harassment and assault in public. but how, how could this happen? how is there still no closed circuit television inside tube carriages and did anyone try to stop it? there is no doubt it would have been an absolutely terrifying ordeal for the french national and their child to witness. but surely, surely something could have been done to stop this happening? I do not want to put blame on the bystander. the blame lies with the perpetrator alone, however there are systems in play that regularly contribute to harm against women and marginalised genders. why was not this man apprehended after exposing himself, masturbating and chasing two women earlier that same morning?
Inglaterra;*ing_cyber *legenda_59;another day, another case of media outlets minimising domestic_violence , applauding the achievements of men and erasing the existence of the woman behind the headline. something quite astonishing has been going on in the australian press the past couple of days. I thought we were beyond this point but it appears not. two days into 2024 and not much has changed around here it seems. sexist_headlines that not only make the women they are about invisible, but actually praise the careers of their killers are still all the rage it seems. Melissa Hoskins deserved so much more than this. it is her name we should be saying. it is her name, her achievements and her life we should be remembering, not his.
Inglaterra;*ing_cyber *legenda_60;content warning.⁠ many women and girls have lost faith in the police, and it is not hard to see why. from yesterdays news about police officer David Carrick to the murder of Sarah Everard by then serving metropolitan police officer Wayne Couzens, there are countless examples of times when the safety of women and girls has been compromised by those put in place to protect them.⁠ it is about time action was taken to stop more women from being harmed by the institution designed to protect them. ⁠
Inglaterra;*ing_cyber *legenda_61;celebrating todays centenary of the first british women winning the right to the vote is an opportunity to reflect on how far we have come, pictured Christabel Pankhurst at the ballot box in 1918. but in the 2015 election, 36_percent of women failed to use their vote. as Emmeline Pankhurst said in 1908, it is our duty to make the world a better place for women. remember her words. and remember that there is a suffragette inside us all.
Inglaterra;*ing_cyber *legenda_62;Anchal is a british indian makeup artist, who has built up a large online community through her brilliant digital makeup tutorials and honest reviews. after leaving university with a degree in special effects makeup seven years ago, she spotted, in her words, what little visibility and representation brown girls had in the online beauty world, and subsequently began producing her own content, quickly gaining traction with an audience who had previously been neglected. so far in the first series, she covered everything from mental_health and marriage to antiblackness and colourism. she believes strongly that the only way to tackle outdated and judgemental views is for younger generations to feel they have the tools to educate and challenge the older generations. but one of the big issues she tackles is navigating life as a single woman at an age when she is expected to be married.
Inglaterra;*ing_cyber *legenda_63;women supporting women, sisters united in the face of oppression, that is how we will achieve gender_equality. that means you lot!
Inglaterra;*ing_cyber *legenda_64;when you love someone you know intimate details about their life, you know their trauma and their experiences, maybe better than anyone else in their life. this might mean that if they treat you in a disrespectful, hurtful and or abusive way, you are have the excuse at the tip of your tongue: what he did was wrong but,insert difficult life experience here. being a supportive, kind and empathy person does not mean anyone gets to disrespect you. you can support someone to heal their trauma without staying in a situation that is harmful to you. you can be understanding of what someone has been through in their life without excusing their current harmful actions. you can love someone still have boundaries and standards about how they treat you. every adult is responsible for their own harmful actions, whatever has happened in their past. wvery adult is responsible for their own healing, you can not force someone to change, no matter how much you love them. sometimes you have to walk away and that is ok.
Inglaterra;*ing_cyber *legenda_65;as a woman feminist on the internet, I get an awful lot of online abuse along a similar line: you are just bitter and alone, you will die alone, you are just mad that no man will ever love you, these misogynists want to punish feminists and the most severe punishment they can think of is the withdrawal of their penis and love. this misogynist myth about feminists has a long history rooted in anti suffragette propaganda and the witch trials. they can not ever imagine loving a woman who advocates for her own and other womens humanity and liberty, they can only imagine a relationships based on control and subjugation, so they can not wrap their head around feminists having lives full of love and friendship, sometimes with men, sometimes with other women, always with each other. i do not make my fiancée the centre of my social_media because he is not what this space is about ,I also.want to protect him to be honest, i love him, and I love our relationship. It is not what makes me valuable as a person, it is not the reason my voice matters. women are told their entire lives that they need to be chosen  by a man, screw that. you do not need to be chosen, you need real relationships based on human connection and respect. misogynists online do not care about reality or getting to know me as a person, they just want to imagine that I am alone and miserable, I am not, and scare other women into accepting their own oppression, it is not working.
Inglaterra;*ing_cyber *legenda_66;this ad was opposite my place of work. i had to stare at it out of the window. a colleague and I went out and added the graffiti. you can see that there are two handwritings! it was a way of taking over the poster. by writing angry but humorous graffiti, we were also making the point that ad agencies do not have the monopoly on wit. have you ever heard of culture jamming? maybe, maybe not, but you might have heard of the guerrilla girls, an anonymous feminist collective of women artists formed in 1980s in new york, who challenged discrimination in the art world. they engaged in a practice known as culture jamming, which was a set of tactics aimed at disrupting the status quo, uprooting dominant order and turning it on its head. Jill Posener is a british feminist photographer, known for her exploration of lesbian identity, who played a key role in culture jamming in the united_kingdom, with her signature edge of wit and sarcasm. Poseners work is one of many feminist pieces being displayed at a new exhibition, qomen in revolt! art and activism in the united_kingdom 1970 and between 1990, if you want a reeducation in feminist art or need a spot for a cute first date, this exhibition is the place for you!!
Inglaterra;*ing_cyber *legenda_67;a mother of 3, who took abortion pills at home in lockdown via the pills by post scheme, ended her own pregnancy and has today been sentenced to 28 months in prison. this is a sentence harsher than what most violent rapists receive. under the current archaic abortion laws in this country, women and girls can face life imprisonment for having an unlawful abortion, after 24 weeks. no one should be jailed for accessing healthcare. this sentencing sets an absolutely terrifying precedent for people with uteruses in this country. decriminalise abortion now.
Inglaterra;*ing_cyber *legenda_68;the government is waging a war and willing the people to care about an issue that does not exist. it is alot easier to scapegoat a minority who make up 0.10_percent of the population than addressing the real problem, which is 13 years of a selfserving government who do not give a fuck about anyone other than themselves and rich donor mates. the fact that, a woman is a woman, and a man is a man, got the biggest cheer at the conservative_party conference tells you everything you need to know about the people who are in charge of this country. more concerned with stoking a culture of fear and hatred in society than helping anyone, with anything that is actually happening or really matters. making up lies about trans people is nothing new for the conservative_party, but this sorry state of affairs is a new low. we need to be in the streets protesting for their removal from government right now. solidarity and support to all my trans and non binary friends and folks. the news cycle and this country is a hellscape.
Inglaterra;*ing_cyber *legenda_69;just because I am out alone does not mean i am fair game. click on the link in our bio for more powerful images from last nights vigil at clapham common bandstand where people paid their respects to Sarah Everard and all the women lost to violence on the streets and in their homes. videos on social_media show that when police arrived they attempted to force the crowds to go home: it ended with the arrests of four people.
Inglaterra;*ing_cyber *legenda_70;whether she is campaigning for ending violence_against_women or defending herself and her family from shaming, oscar winner and hollywood icon Halle Berry has long been an inspiration to many. and her latest social_media interaction has prompted widespread praise, and delivered a masterclass in not allowing anyone to dampen your shine.⁠ on saturday, Berry, 56, shared an empowering photo of herself drinking wine in the nude on a balcony to instagram. the post was immediately met with praise from fans who congratulated her on celebrating her body. but, unfortunately, not all on the internet had positive feedback. Berry was also subjected to body_shaming and ageism by those who criticised her for sharing the image.⁠
Inglaterra;*ing_cyber *legenda_71;spain has become the first european country to offer paid menstrual leave, in a progressive move by the government to guarantee better menstrual health.⁠ in a statement on thursday, the spanish congress said the new bill creates the possibility for women to call in sick  in case of incapacitating menstruation.⁠ according to politico, it was adopted by 185 votes against 154, with three abstentions. the bill was backed by an expansive left wing coalition including the socialist party, far left podemos and two pro catalan independence parties. the conservative popular party and far right vox voted against the measure.⁠ on the same day, spanish congress also gave final approval to laws which expanded abortion and transgender rights for teenagers.
Inglaterra;*ing_cyber *legenda_72;Artemisia Gentileschi is one of the most celebrated female painter of the 17th_century and she was something so rare that it seems impossible: a 17th_century female artist who was able to use her art fight back against the male_violence that dominated the world she lived in. to express her rage at the oppression she experienced. at 18, she was raped by her artist mentor, she publicly accused him at a time when that alone was rare. during the trial she was tortured in the court room with thumb screws. Her rapist was set free, not because he was proven innocent but because he was protected by the pope.and so she painted her pain and painted her imagined revenge in the form of Judith Slaying Holofernes a tale from the old testamen. while her male contemporaries were painting adoring Madonna or a naked nymphs, her painting and her skill you can really feel.i could have looked at it all day. yet it was in a room as just an add on to the Caravaggio collection and nothing in the giftshop carried its image. I felt like the uffizi gallery in florence does not really value it and what it stands for as much as they should.
Inglaterra;*ing_cyber *legenda_73;nearly 50_percent of brits think gender_equality has gone too far‼️ a new study from kings college has revealed that nearly 1 in 2 brits think that when it comes to giving women equal_rights with men, things have gone far enough, and that we have gone so far in promoting women_equality, men are now being discriminated against.
Inglaterra;*ing_cyber *legenda_74;do not let anyone ever tell you that the people who harass or assault you in public or anywhere for that matter are paying you a compliment, or that it is a joke or banter. perpetrators leave the with house intent to cause harm, or see an opportunity and take it .it is abuse_of_power, and nothing more. this is why women and marginalised folk do not feel safe. stop gaslighting us into telling us it does not happen that often or that assault is anything other than assault.
Inglaterra;*ing_cyber *legenda_75;yesterday was the 3 year anniversary of the day serving officer Wayne Couzens abused his police powers, abducted, raped and murdered Sarah Everard. it is hard to fathom how the horror of what happened to Sarah could get any worse, but since Lady Elish Angiolini inquiry published last week, it appears the police had plenty of opportunities to stop Couzens from offending, yet the harrowing fact of the matter remains that they did not, time and time again. the true magnitude of failures in vetting and policing have come to light, and it lays bare what we already knew that the police did not take sexual_harassment seriously enough. Couzens was a repeat sex offender before he ever crossed paths with Sarah Everard, including nine indecent_exposure allegations, but somehow managed to evade any consequences and kept working as a police officer. indecent exposure or flashing can sometimes be brushed off as a joke,not that serious, or just some weirdo, and is rarely dealt with or acknowledged with the gravitas and seriousness it warrants. when society, authorities, people in positions of power and privilege ignore and dismiss the small stuff  it sends a message that that kind of behavior is okay, which allows for more serious forms of violence to escalate unchallenged. this is also known as the pyramid of sexual_violence, and is precisely why I have spent the past 7 years advocating around the awareness and combatting of everyday harassment and assault. when we ignore sexua_harassment, that includes indecent_exposure  we ignore misogyny, we ignore attitudes of sexism, we ignore women girls and marginalised genders feelings, safety and security. we also ignore a brewing problem of misogyny being left unchecked to evolve into sexual_violence. the police had many opportunities to stop Couzens, but they turned a blind eye. let this be the last time we have to remind the police that all forms of sexual_harassment are completely unacceptable and should never ever be tolerated, and  I can not believe I even have to say this sentence  especially by actual police officers.
Inglaterra;*ing_cyber *legenda_76;is this a bias against women, asking them to do more work? or are women more likely to feel guilty for letting people down by leaving a company and accept more work in an effort to not burn bridges and leave on a bad note , because women have been conditioned into being people_pleaser?⁠ when women resign, somehow we end up with increased piles of work and emotional_commitments that seem to take advantage of any guilt we might feel for handing in our notice. why? and how can we stop this pattern?
Inglaterra;*ing_cyber *legenda_77;56_percent of women would describe themselves as a people_pleaser, but what motivates us to put others needs before our own? ⁠in this weeks stylist extra cover story, stylists Meena Alexander recalls how therapy helped her break the people_pleaser habits of a lifetime. ⁠
Inglaterra;*ing_cyber *legenda_78;i was walking my children to school early one morning, when a group of working men in a building site started whistling at me and making sexual noises. one of them shouted, come on turn around love, dont be shy we dont bite. i was horrified that certain men think that this behavior is acceptable. my poor children had to witness the filth that was said to me. these individuals choose a time when they know a woman is vulnerable and wont be able to fight back. to make matters worse, when i explained to a friend what had happened she replied saying oh dont worry babe its because your pretty, dont take no notice of it.
Inglaterra;*ing_cyber *legenda_79;it goes without saying that not all men, but the data on the gendered division of labor doesnt lie. in fact, it paints a very bleak picture. ⁠while christmas is a time of enjoyment, jollity and feasting, if youre a woman, it often involves a disproportionate amount of grunt domestic_labour. even though attitudes towards gender_roles have become more liberal over the years, women are still doing the vast majority of chores, particularly during the festive period.⁠ acknowledging the imbalance of emotional_labour  and physical_labour at christmas is the least we can do
Inglaterra;*ing_cyber *legenda_80;one of the things i have taken very seriously is how to make that life full of meaning without the conventional hooks  to hang celebrations on. all of us need moments to look forward to in life, and i  believe that being vulnerable about that desire and open to what those occasions could look like, will help all of us live lives that have a more interesting shape to them.⁠ without conventional celebratory moments such as a wedding or the birth of a child to mark, writer Amy Key began marking her alternative milestones with just as much flourish and you should too.
Inglaterra;*ing_cyber *legenda_81;it is society telling you you need to act this way because this is how we have decided women should act. and with all due respect, the only person who gets to decide how i behave is me.⁠ portrayed as con artists or cold blooded killers in pop culture,Patric Gagne thinks sociopaths get a bad rap but then, she would say that. stylists Meena Alexander who happens to be a people_pleaser through and through meets the author of new book sociopath: a memoir and gets an even more eye opening conversation than she bargained for. ⁠
Inglaterra;*ing_cyber *legenda_82;many of us were lucky enough to be raised in households where we were raised to see ourselves as equal to our brothers or other boys in our lives.this is obviously important and powerful, but it gives you as a little girl a false expectation of the world. that it is one where you will be treated equally. that you will be a human being first and foremost. the dawning realision that this is not the case no one prepares you for  when older men start treating you as a sex_object, when teachers make sexist_comments, when you enter the workplace and you are overlooked and belittled, when you start dating and are treated badly. it is shocking, it should be shocking. every generation of girls has had to face this. each generation has fought to make the world better for the next. we pass on the torch, there is still far to go.
Inglaterra;*ing_cyber *legenda_83;the way men and our society as a whole conceptualize a wife and what women must be to be a wife is endlessly fascinating to me. this reminds me of what Trevor Noah said the traditional man wants a woman to be subservient, but he never falls in love with subservient women. he is attracted to independent_women. hes like an exotic bird collector, she said. he only wants a woman who is free because his dream is to put her in a cage.
Inglaterra;*ing_cyber *legenda_84;the trope of the crazy woman stretches back thousands of years, throughout history women have been told they are simply more emotional and more irrational than men. mental_illness has been used to imprison and punish women who do not fit the norm, who dont conform to what is expected of women. the crazy_woman has become a cultural trope, an automatic way to put women in their place, gaslight them and control them.it is often used as an insult in a way that continues the misunderstanding and stigmatization of bipolar and mental_illness generally.
Inglaterra;*ing_cyber *legenda_85;when are we going to get past this you can complain, make a fuss and be as loud as you goddamn please about not wanting to be sexually_harassed or assaulted and also be a strong and empowered individual. just because women and marginalised genders are finally calling out the sexual_misconduct which we have been forced to accept as normal in society does not mean that we are disempowered victims. do you know how much strength it takes to report your harasser do you know how much courage and conviction it takes to speak out to say that we should find a way around it rather than complaining is a fucking disgrace. you might as well shake the hand of every perpetrator who has harassed and abused someone and got away it with, whilst simultaneously sticking the metaphorical tape back over our mouths. this article contains some of the most victim_blaming and archaic shit i have ever read in my life. and doubly depressing that it is quoting the new equalities commissioner Jessica Butcher. when will the government stop appointing people in the equalities department who do not believe in feminism, racism or any form of discrimination in society? this is a fucking joke.
Inglaterra;*ing_cyber *legenda_86;one of the most eye opening things about the Jonah Hill texts has been the polarizing reactions from men and women. not all men not all women im binary for the sake of the point these texts have triggered a mass outpouring of women sharing their stories of experiencing controlling_behavior and abusive_behavior, because that is exactly what these texts are controlling and coercive, masked as setting boundaries.
Inglaterra;*ing_cyber *legenda_87;have said it once but will say it again, there is no such thing as a perfect_victim ! there is no such thing as a perfect way to respond to rape, assault, harassment or abuse! most victims dont even realize they have been assaulted or abused, sometimes until a significant amount of time has passed.hell, there are countless moments i could reflect on of personal experiences and situations i have been in where i have looked back and only realized it was wrong 10 years later. and I know for a fact that i am far from alone in that experience. there is a commonly held perception that women and minorities have to be constantly crying or showing distress and the appropriate_emotions after they speak up about harassment or assault, and then they cant break character for the rest of their lives. you either have to be a crying, distraught mess and make that your entire personality for the rest of your life or for any public appearance, or you are a lying slut who was asking for it and just playing_the_victim. this narrative is currently playing out as we speak. whether you are rape_survivor or a world cup winning athlete there is no correct way to play the victim  because the perfect_victim does not exist.
Inglaterra;*ing_cyber *legenda_88;consent is about communication, it should be freely given and enthusiastic. enthusiastic consent can look like this, asking permission before you change the type or degree of sexual_activity with phrases like Is this ok? confirming that there is reciprocal interest before initiating any physical touch. letting your partner know that you can stop at any time. periodically checking in with your partner, such as asking is this still okay? providing positive feedback when you are comfortable with an activity. explicitly agreeing to certain activities, either by saying yes or another affirmative statement, like i am open to trying. using physical cues to let the other person know you are comfortable taking things to the next level
Inglaterra;*ing_cyber *legenda_89;giving children an option of a hug, high five or a fist bump gives them a choice, it empowers them and teaches them that their body_autonomy and consent matters. we often talk about it content and boundaries in the context of romantic_relationships situations, but its a skill we can use in any relationship. helping our kids learn to assert their personal_boundaries and respect those of others helps to lay the foundation for creating healthy romantic and sexual relationships when theyr ae older. starting consent lessons early will help kids define boundaries and express themselves in their relationships now and for the rest of their lives.
Inglaterra;*ing_cyber *legenda_90;how to shut down the worst seduction technique ever invented! happy valentines everyone! without further ado, here are some great comebacks to negging...but quickly whats negging you ask? negging is a form of emotional_manipulation, in the form of a backhanded compliment , which is used to undermine diminish confidence of the person it is directed at in the belief that it will make them more receptive to your advances. the term was coined and prescribed by pickup artists, and popularized by the book rules of the game which im not going to give any more air time to  but thats the history! read Laura Bates men who hate women for more info. negging can be as simple and subtle as making a backhanded compliment, such as are not you beautiful? i would never have the courage to wear my hair like that. the misguided intention is that the put down will make you more vulnerable and wanting to seek the approval of the usually cis straight man negging you. and somehow straight men think this makes us want to sleep with them. but this is not just something that happens with strangers in bars or on the street, this kind of emotional_manipulation. abuse, can happen in relationships too. and its something to look out for! anyway here are just some of my favourite comebackswow, what an interesting thing to say out loud. can you explain that? i do not really get it.just a plain thank you with a nice big sarcastic smile. sorry can you repeat that a bit louder, i did not quite catch it. any of these responses will immediately undermine their undermining. lets firmly leave this manipulative_tactic in the bin, its not hot, cute or sexy and it makes anyone who uses it look like an abusive predator.
Inglaterra;*ing_cyber *legenda_91;no means no. it does not mean convince me. here is a collection of stories people have sent in recently about trying and fend off the unwanted advances of men, and when that goes wrong. here also, are some questions I would like to ask: why do you need a reason to leave me alone? why do we have to pretend to have a boyfriend for you to get the message? why can you not accept that I am not interested, not because I am taken, but because I am not interested? and also, why do I have to be someone else property for my position to be made clear? ⠀
Inglaterra;*ing_cyber *legenda_92;everyday is a great day to be an active_bystander !! today I want to talk about bystander_intervention and share a post illustrated. when we talk about bystander_intervention, we often think of the most extreme version of this, something like a citizens arrest. but it does not have to always be that confrontational, in fact there are many ways you can show up for and advocate for a person who is being harassed. when it comes to some of these ways, you might hear people refer to the 5 ds. those are known as: direct, delegate, delay, distract, document. while some of the ones illustrated in this post are slightly different, the majority of the messaging is the same. however, I would like to caveat that I probably would not engage or encourage the 3rd option if you are a woman or marginalised person, this is probably something in my opinion, that only a person who holds a certain amount of privilege and has done an extensive risk assessment could get away with, even then it is definitely most risky option! I would be interested to hear others thoughts on this below. these directions are supposed to show you options for how you can engage, sometimes it is as little as asking someone if they are okay. remember, when doing so please be safe and consider the safety of others around you. however doing something, is better than doing nothing.
Inglaterra;*ing_cyber *legenda_93;when you tell people you are getting divorced at 31, the questions come thick and fast. why did you go through with it? did something awful happen? was he emotionally_abusive ? did you meet someone else? people want to pinpoint exactly what went wrong, maybe so they can scan their own horizons for red_flag. but the truth is, my husband was not awful, and neither was my relationship. it just was not enough. saying that out loud was like coming up for air.⁠ in our latest issue, content creator and campaigner Sasha Pallari tells stylist why getting divorced is the bravest thing she has ever done.
Inglaterra;*ing_cyber *legenda_94;when Anna was 33, she found out that her husband of two years was cheating on her. at first, the reason behind the breakdown of her marriage made her feel ashamed, but as divorce proceedings got underway, that shame gave way to anger. she was determined that people should know exactly what had happened. I told everyone what type of person he is, she says. he was an arse and the world should know what he did. Annas unapologetically combative approach stands in stark opposition to the picture of divorce that has often been painted by celebrities and non famous folk alike over the last decade. throughout the 2010s and into the 2020s, there has been a pervasive social expectation that, if couples can not do until death do us part, they should at the very least end things amicably. ⁠in an age of conscious uncoupling, a messy divorce can be frowned upon but what if there is something to be gained from releasing your rage?
Inglaterra;*ing_cyber *legenda_95;if you put a time limit on love you risk choosing the wrong person just because you feel like it is time. you risk forcing yourself into a role that might not feel right with a person who might be wrong for you. I do not believe in the one, that is romcom nonsense just training women to put up with shitty behaviour from men. life is long and complicated, feeling pressure that you are running out of time to find love will only make you unhappy. some people find love young, some people find it old, some people find love once, some people find it many times over, some people are happy single. one thing is for sure, at 27 you have a lifetime left to find love in many ways and many places.
Inglaterra;*ing_cyber *legenda_96;2023 was a big year for women in film, but you would not think so by taking a glance at some of hollywoods biggest awards shortlists. ⁠Sofia Coppola gave us a glimpse into the world of Priscilla Presley in priscilla, Emerald Fennell returned to our screens with the popular but divisive saltburn, Celine Song made her directorial debut with past lives and we have not even mentioned the behemoth that was Greta Gerwigs barbie.⁠ however, as awards season rolls on, female directors continue to be snubbed. and today, arguably the biggest and most respected awards ceremony in hollywood unveiled its nominations for 2024, and again, one woman is featured in the best director shortlist.
Inglaterra;*ing_cyber *legenda_97;a new study by young womens trust has revealed that gender_based discrimination in the workplace is on the rise.⁠ the charitys annual survey of 4,000 women aged 18 to 30 found that 50_percent have experienced discrimination at work, a jump from 42_percent last year. worse still, 25_percent are suffering in silence, feeling unable to challenge the sexist_comments, dismissive behaviour and financial_inequality they are facing day in, day out.
Inglaterra;*ing_cyber *legenda_98;for female surgeons, sexual_assault is distressingly routine. as a report published in the british journal of surgery recently showed, almost one in three of those working in the national health service has been sexually_assaulted in the past five years, including 11 instances of rape. nearly 90_percent of those surveyed said they had witnessed sexual_misconduct, over a third had been on the receiving end of sexual_banter, and 29_percent had experienced unwanted_physical_advances.⁠ revealing these grim statistics has been called surgerys the hashtag me_too moment. stylist speaks to female surgeons about their experiences, and how important it is for things to change.
Inglaterra;*ing_cyber *legenda_99;do you remember when we told women to fight sexism in the workplace with power poses? that ted talk has thankfully had its moment, but there are still variations on this that get repeated, girlboss tips telling women to not say just, to take ! out of their emails, to dress in a certain way, or speak a certain way. they are told to speak up and learn in! these tips claim to give women confidence and help them progess in their careers, and maybe for some individual women, they will be helpful. but, these tips are more likely to be at best useless and, at worst harmful. research shows that women who are seen as too assertive or not assertive enough are punished in the workplace. women have to trend a fine line between the two, an impossible task.  because women changing the behaviour can not fix an inequal_system. research shows that women are just as likely as men to ask for higher salaries, and men and women are equally likely to report avoiding negotiations if they feared it would hurt their relationship with their boss. but women are less like to get those raises when they ask. why do we think that is? devaluing feminine traits like being friendly, speaking softly, or standing in a particular way is not helpful in the long run. blaming womens lack of confidence or lack of assertiveness on why they are not in leadership is victim_blaming . individual women are up against systemic inequality and misogyny. that is why there are not enough women in leadership positions, that is why women are underpaid and overlooked. the only solution is a reimaging of power and leadership as a position for any gender and where feminine_behaviours are seen as just as valuable as masculine ones, think Jacinda Ardern. fix the system, not the women.
Inglaterra;*ing_cyber *legenda_100;⁣I rediscovered this video yesterday and the shameless outward and internalised_misogyny is rife. this  video is from two years ago, but it does not age well. in this video Kelsey Beth Crossley calmly and gently explains why she does not enjoy being told to smile by strange men on the tube, and she is interrupted about 10 times by both Andy West and the presenters. it is almost painful to rewatch. I was asked to comment on this at the time, because my work was credited in the byline of the piece. so I wrote an article for the i news about my feelings. I had never written an article before so I was extremely nervous about getting the words out, but if you are passionate and ahem angry enough, it just comes to you. I urge you to watch this video all the way through and see what we are dealing with here. I can not decide what my favourite line is, it is either feminist idiots or but have you tried being a man on twitter. gosh it is so hard. really hard.⠀
Inglaterra;*ing_cyber *legenda_101;‼️ important !! sexual_harassment has a severe impact on women and marginalised genders mental_health. it causes anxiety, depression, trauma, and dictates how we make hundreds of tiny decisions throughout the entire day. it impacts every part of our lives, and it makes those tiny, what should be mundane, decisions feel huge. but when the thing causing this anxiety is your boss? not only that, but someone you live in a close proximity too? and your complaints or concerns are being ignored? I can not imagine how destructive and isolating the impact of that would have been. the harassment Jaysley Beck endured from her army boss should not under any circumstances be downplayed as a factor in what happened to her. and nor should the accountability of the army, these things do not happen in a vacuum. they happen because some men can and will abuse their positions of power. they happen because of patriarchy. they happen because of misogyny going unchecked, ignored and unchallenged. they happen because they have been allowed to happen. and what about women? well, women have been forced and socialised to make sure men do not feel rejected. to keep men happy. not wound their fragile egos. constantly appease and be polite as to not appear rude, for fear of repercussions. so we do not get treated aggressively. so we do not upset them. so we do not get called frigid. so we do not make a scene or cause a fuss. so we do not get killed. because an insecure man with a wounded ego can be a very dangerous thing. because we have been told that we are responsible for for mens feelings and actions. it is fucking exhausting. and it is fucking unfair. harassment ruins lives. it ruins opportunities for women and marginalised groups. it makes your world smaller. it has real life consequences, and it is fundamentally a symptom and an aggravating factor of gender_inequality. we will never be equal until we feel safe. rip Jaysley. sending so much support to your family and friends this should not have happened.
